x,y
-1.0,2.4492935982947064e-16
-0.99,0.06279051952931326
-0.98,0.12533323356430465
-0.97,0.18738131458572468
-0.96,0.24868988716485535
-0.95,0.3090169943749477
-0.94,0.3681245526846787
-0.9299999999999999,0.425779291565073
-0.9199999999999999,0.4817536741017161
-0.9099999999999999,0.5358267949789971
-0.8999999999999999,0.587785252292474
-0.8899999999999999,0.6374239897486903
-0.8799999999999999,0.6845471059286896
-0.8699999999999999,0.7289686274214121
-0.8599999999999999,0.7705132427757896
-0.8499999999999999,0.8090169943749481
-0.8399999999999999,0.8443279255020155
-0.8299999999999998,0.8763066800438643
-0.8199999999999998,0.9048270524660199
-0.8099999999999998,0.9297764858882519
-0.7999999999999998,0.9510565162951539
-0.7899999999999998,0.9685831611286315
-0.7799999999999998,0.9822872507286889
-0.7699999999999998,0.9921147013144781
-0.7599999999999998,0.9980267284282717
-0.7499999999999998,1.0
-0.7399999999999998,0.9980267284282714
-0.7299999999999998,0.9921147013144777
-0.7199999999999998,0.9822872507286884
-0.7099999999999997,0.9685831611286307
-0.6999999999999997,0.951056516295153
-0.6899999999999997,0.9297764858882508
-0.6799999999999997,0.9048270524660186
-0.6699999999999997,0.8763066800438628
-0.6599999999999997,0.8443279255020139
-0.6499999999999997,0.8090169943749462
-0.6399999999999997,0.7705132427757877
-0.6299999999999997,0.7289686274214101
-0.6199999999999997,0.6845471059286871
-0.6099999999999997,0.637423989748688
-0.5999999999999996,0.5877852522924712
-0.5899999999999996,0.5358267949789945
-0.5799999999999996,0.48175367410171305
-0.5699999999999996,0.4257792915650703
-0.5599999999999996,0.3681245526846754
-0.5499999999999996,0.3090169943749448
-0.5399999999999996,0.248689887164852
-0.5299999999999996,0.18738131458572171
-0.5199999999999996,0.12533323356430165
-0.5099999999999996,0.06279051952931068
-0.49999999999999956,-2.786999939015111e-15
-0.48999999999999955,-0.06279051952931625
-0.47999999999999954,-0.12533323356430717
-0.46999999999999953,-0.18738131458572763
-0.4599999999999995,-0.24868988716485782
-0.4499999999999995,-0.3090169943749505
-0.4399999999999995,-0.36812455268468103
-0.4299999999999995,-0.4257792915650757
-0.4199999999999995,-0.4817536741017183
-0.4099999999999995,-0.5358267949789997
-0.39999999999999947,-0.5877852522924761
-0.38999999999999946,-0.6374239897486922
-0.37999999999999945,-0.6845471059286912
-0.36999999999999944,-0.7289686274214139
-0.35999999999999943,-0.7705132427757915
-0.3499999999999994,-0.8090169943749496
-0.3399999999999994,-0.8443279255020171
-0.3299999999999994,-0.8763066800438655
-0.3199999999999994,-0.9048270524660211
-0.3099999999999994,-0.9297764858882529
-0.2999999999999994,-0.9510565162951549
-0.28999999999999937,-0.9685831611286321
-0.27999999999999936,-0.9822872507286894
-0.26999999999999935,-0.9921147013144783
-0.25999999999999934,-0.9980267284282718
-0.24999999999999933,-1.0
-0.23999999999999932,-0.9980267284282713
-0.22999999999999932,-0.9921147013144773
-0.2199999999999993,-0.9822872507286878
-0.2099999999999993,-0.9685831611286301
-0.1999999999999993,-0.9510565162951522
-0.18999999999999928,-0.9297764858882497
-0.17999999999999927,-0.9048270524660176
-0.16999999999999926,-0.8763066800438613
-0.15999999999999925,-0.8443279255020125
-0.14999999999999925,-0.8090169943749446
-0.13999999999999924,-0.7705132427757861
-0.12999999999999923,-0.7289686274214082
-0.11999999999999922,-0.6845471059286851
-0.10999999999999921,-0.6374239897486859
-0.0999999999999992,-0.587785252292469
-0.08999999999999919,-0.5358267949789923
-0.07999999999999918,-0.4817536741017107
-0.06999999999999917,-0.42577929156506794
-0.059999999999999165,-0.3681245526846731
-0.049999999999999156,-0.30901699437494234
-0.03999999999999915,-0.24868988716484958
-0.02999999999999914,-0.1873813145857193
-0.01999999999999913,-0.12533323356429882
-0.00999999999999912,-0.06279051952930785
8.881784197001252e-16,5.580589596813811e-15
0.010000000000000897,0.06279051952931901
0.020000000000000906,0.1253332335643099
0.030000000000000915,0.18738131458573026
0.040000000000000924,0.2486898871648604
0.05000000000000093,0.309016994374953
0.06000000000000094,0.36812455268468347
0.07000000000000095,0.42577929156507804
0.08000000000000096,0.48175367410172054
0.09000000000000097,0.5358267949790018
0.10000000000000098,0.587785252292478
0.11000000000000099,0.6374239897486944
0.120000000000001,0.6845471059286932
0.130000000000001,0.7289686274214158
0.140000000000001,0.7705132427757933
0.15000000000000102,0.8090169943749512
0.16000000000000103,0.8443279255020185
0.17000000000000104,0.8763066800438668
0.18000000000000105,0.9048270524660222
0.19000000000000106,0.9297764858882538
0.20000000000000107,0.9510565162951556
0.21000000000000107,0.9685831611286327
0.22000000000000108,0.9822872507286899
0.2300000000000011,0.9921147013144787
0.2400000000000011,0.998026728428272
0.2500000000000011,1.0
